A,B
http://dbpedia.org/resource/Rhys_Parry_Jones,http://shakespeare.acropolis.org.uk/people/Rhys+Parry+Jones
http://dbpedia.org/resource/David_Schofield_(actor),http://shakespeare.acropolis.org.uk/people/David+Schofield
http://dbpedia.org/resource/Amita_Dhiri,http://shakespeare.acropolis.org.uk/people/Amita+Dhiri
http://dbpedia.org/resource/Chu_Omambala,http://shakespeare.acropolis.org.uk/people/Chu+Omambala
http://dbpedia.org/resource/Graham_Chapman,http://shakespeare.acropolis.org.uk/people/Graham+Chapman
http://dbpedia.org/resource/Brian_Bovell,http://shakespeare.acropolis.org.uk/people/Brian+Bovell
http://dbpedia.org/resource/Tim_Potter,http://shakespeare.acropolis.org.uk/people/Tim+Potter
http://dbpedia.org/resource/Margaret_Drabble,http://shakespeare.acropolis.org.uk/people/Margaret+Drabble
http://shakespeare.acropolis.org.uk/people/John+Bailey,http://dbpedia.org/resource/John_Bailey_(actor)
http://dbpedia.org/resource/Adrian_Lester,http://shakespeare.acropolis.org.uk/people/Adrian+Lester
http://dbpedia.org/resource/Lorcan_Cranitch,http://shakespeare.acropolis.org.uk/people/Lorcan+Cranitch
http://dbpedia.org/resource/Andrew_Cruickshank,http://shakespeare.acropolis.org.uk/people/Andrew+Cruickshank
http://dbpedia.org/resource/Tracy-Ann_Oberman,http://shakespeare.acropolis.org.uk/people/Tracy-Ann+Oberman
http://dbpedia.org/resource/Alec_Guinness,http://shakespeare.acropolis.org.uk/people/Alec+Guinness
http://dbpedia.org/resource/Eric_Flynn,http://shakespeare.acropolis.org.uk/people/Eric+Flynn
http://dbpedia.org/resource/Justine_Waddell,http://shakespeare.acropolis.org.uk/people/Justine+Waddell
http://dbpedia.org/resource/Garry_Cooper,http://shakespeare.acropolis.org.uk/people/Garry+Cooper
http://dbpedia.org/resource/Clive_Merrison,http://shakespeare.acropolis.org.uk/people/Clive+Merrison
http://dbpedia.org/resource/Damien_Thomas,http://shakespeare.acropolis.org.uk/people/Damien+Thomas
http://dbpedia.org/resource/Cicely_Courtneidge,http://shakespeare.acropolis.org.uk/people/Cicely+Courtneidge
http://dbpedia.org/resource/Christopher_Godwin,http://shakespeare.acropolis.org.uk/people/Christopher+Godwin
http://dbpedia.org/resource/James_Wilby,http://shakespeare.acropolis.org.uk/people/James+Wilby
http://dbpedia.org/resource/Michael_Legge_(actor),http://shakespeare.acropolis.org.uk/people/Michael+Legge
http://dbpedia.org/resource/Elizabeth_Kelly,http://shakespeare.acropolis.org.uk/people/Elizabeth+Kelly
http://dbpedia.org/resource/Seeta_Indrani,http://shakespeare.acropolis.org.uk/people/Seeta+Indrani
http://dbpedia.org/resource/Lisa_Harrow,http://shakespeare.acropolis.org.uk/people/Lisa+Harrow
http://dbpedia.org/resource/Heather_Chasen,http://shakespeare.acropolis.org.uk/people/Heather+Chasen
http://dbpedia.org/resource/Adrian_Edmondson,http://shakespeare.acropolis.org.uk/people/Adrian+Edmondson
http://dbpedia.org/resource/Anna_Hope,http://shakespeare.acropolis.org.uk/people/Anna+Hope
http://dbpedia.org/resource/Basil_Hoskins,http://shakespeare.acropolis.org.uk/people/Basil+Hoskins
http://dbpedia.org/resource/Clare_Holman,http://shakespeare.acropolis.org.uk/people/Clare+Holman
http://dbpedia.org/resource/John_Moulder-Brown,http://shakespeare.acropolis.org.uk/people/John+Moulder-Brown
http://dbpedia.org/resource/Anthony_Newlands,http://shakespeare.acropolis.org.uk/people/Anthony+Newlands
http://dbpedia.org/resource/Jonathan_Bate,http://shakespeare.acropolis.org.uk/people/Jonathan+Bate
http://dbpedia.org/resource/Rhys_Ifans,http://shakespeare.acropolis.org.uk/people/Rhys+Ifans
http://dbpedia.org/resource/Spencer_Banks,http://shakespeare.acropolis.org.uk/people/Spencer+Banks
http://dbpedia.org/resource/Daphne_Slater,http://shakespeare.acropolis.org.uk/people/Daphne+Slater
http://dbpedia.org/resource/Ann_Bell,http://shakespeare.acropolis.org.uk/people/Ann+Bell
http://dbpedia.org/resource/Lindsay_Kemp,http://shakespeare.acropolis.org.uk/people/Lindsay+Kemp
http://dbpedia.org/resource/John_Tusa,http://shakespeare.acropolis.org.uk/people/John+Tusa
http://dbpedia.org/resource/Christopher_Walken,http://shakespeare.acropolis.org.uk/people/Christopher+Walken
http://dbpedia.org/resource/Harry_Towb,http://shakespeare.acropolis.org.uk/people/Harry+Towb
http://dbpedia.org/resource/Tony_Sympson,http://shakespeare.acropolis.org.uk/people/Tony+Sympson
http://shakespeare.acropolis.org.uk/people/Alan+Howard,http://dbpedia.org/resource/Alan_Howard
http://dbpedia.org/resource/Michael_Bilton,http://shakespeare.acropolis.org.uk/people/Michael+Bilton
http://dbpedia.org/resource/Peter_Copley,http://shakespeare.acropolis.org.uk/people/Peter+Copley
http://dbpedia.org/resource/Harold_Goldblatt,http://shakespeare.acropolis.org.uk/people/Harold+Goldblatt
http://shakespeare.acropolis.org.uk/people/Tony+Garnett,http://dbpedia.org/resource/Tony_Garnett
http://dbpedia.org/resource/Cecil_Parker,http://shakespeare.acropolis.org.uk/people/Cecil+Parker
http://dbpedia.org/resource/Jim_Sturgess,http://shakespeare.acropolis.org.uk/people/Jim+Sturgess
http://dbpedia.org/resource/Brian_Bedford,http://shakespeare.acropolis.org.uk/people/Brian+Bedford
http://dbpedia.org/resource/Asta_Nielsen,http://shakespeare.acropolis.org.uk/people/Asta+Nielsen
http://dbpedia.org/resource/Tim_Seely,http://shakespeare.acropolis.org.uk/people/Tim+Seely
http://dbpedia.org/resource/Harry_H._Corbett,http://shakespeare.acropolis.org.uk/people/Harry+H.+Corbett
http://dbpedia.org/resource/James_MacPherson_(actor),http://shakespeare.acropolis.org.uk/people/James+MacPherson
http://dbpedia.org/resource/Nigel_Stock_(actor),http://shakespeare.acropolis.org.uk/people/Nigel+Stock
http://dbpedia.org/resource/Giles_Havergal,http://shakespeare.acropolis.org.uk/people/Giles+Havergal
http://dbpedia.org/resource/Mark_Arden,http://shakespeare.acropolis.org.uk/people/Mark+Arden
http://dbpedia.org/resource/Sybil_Thorndike,http://shakespeare.acropolis.org.uk/people/Sybil+Thorndike
http://dbpedia.org/resource/Nigel_Planer,http://shakespeare.acropolis.org.uk/people/Nigel+Planer
http://dbpedia.org/resource/Anna_Chancellor,http://shakespeare.acropolis.org.uk/people/Anna+Chancellor
http://dbpedia.org/resource/Anna_Carteret,http://shakespeare.acropolis.org.uk/people/Anna+Carteret
http://dbpedia.org/resource/John_Voce,http://shakespeare.acropolis.org.uk/people/John+Voce
http://dbpedia.org/resource/Catherine_Harvey,http://shakespeare.acropolis.org.uk/people/Catherine+Harvey
http://dbpedia.org/resource/Jeremy_Clyde,http://shakespeare.acropolis.org.uk/people/Jeremy+Clyde
http://dbpedia.org/resource/Carol_Ann_Duffy,http://shakespeare.acropolis.org.uk/people/Carol+Ann+Duffy
http://dbpedia.org/resource/Islwyn_Morris,http://shakespeare.acropolis.org.uk/people/Islwyn+Morris
http://dbpedia.org/resource/Mary_Wimbush,http://shakespeare.acropolis.org.uk/people/Mary+Wimbush
http://dbpedia.org/resource/Paula_Wilcox,http://shakespeare.acropolis.org.uk/people/Paula+Wilcox
http://dbpedia.org/resource/Benjamin_Zephaniah,http://shakespeare.acropolis.org.uk/people/Benjamin+Zephaniah
http://dbpedia.org/resource/Petra_Davies,http://shakespeare.acropolis.org.uk/people/Petra+Davies
http://dbpedia.org/resource/Richard_Attenborough,http://shakespeare.acropolis.org.uk/people/Richard+Attenborough
http://dbpedia.org/resource/Brian_Poyser,http://shakespeare.acropolis.org.uk/people/Brian+Poyser
http://dbpedia.org/resource/Margaret_Barton,http://shakespeare.acropolis.org.uk/people/Margaret+Barton
http://dbpedia.org/resource/Maureen_Lipman,http://shakespeare.acropolis.org.uk/people/Maureen+Lipman
http://dbpedia.org/resource/Noreen_Kershaw,http://shakespeare.acropolis.org.uk/people/Noreen+Kershaw
http://dbpedia.org/resource/Jenny_Agutter,http://shakespeare.acropolis.org.uk/people/Jenny+Agutter
http://dbpedia.org/resource/Richard_E._Grant,http://shakespeare.acropolis.org.uk/people/Richard+E.+Grant
http://dbpedia.org/resource/Joanne_Froggatt,http://shakespeare.acropolis.org.uk/people/Joanne+Froggatt
http://shakespeare.acropolis.org.uk/people/Robert+Morris,http://dbpedia.org/resource/Robert_Morris_(actor)
http://dbpedia.org/resource/Carl_Prekopp,http://shakespeare.acropolis.org.uk/people/Carl+Prekopp
http://dbpedia.org/resource/Kika_Markham,http://shakespeare.acropolis.org.uk/people/Kika+Markham
http://dbpedia.org/resource/Peter_Bartlett_(actor),http://shakespeare.acropolis.org.uk/people/Peter+Bartlett
http://dbpedia.org/resource/Sophie_Dahl,http://shakespeare.acropolis.org.uk/people/Sophie+Dahl
http://dbpedia.org/resource/Jeremy_Irons,http://shakespeare.acropolis.org.uk/people/Jeremy+Irons
http://dbpedia.org/resource/Stuart_McGugan,http://shakespeare.acropolis.org.uk/people/Stuart+McGugan
http://dbpedia.org/resource/Olga_Lindo,http://shakespeare.acropolis.org.uk/people/Olga+Lindo
http://dbpedia.org/resource/Richard_Wattis,http://shakespeare.acropolis.org.uk/people/Richard+Wattis
http://dbpedia.org/resource/Tony_Beckley,http://shakespeare.acropolis.org.uk/people/Tony+Beckley
http://dbpedia.org/resource/Tom_Sturridge,http://shakespeare.acropolis.org.uk/people/Tom+Sturridge
http://dbpedia.org/resource/Eric_Barker,http://shakespeare.acropolis.org.uk/people/Eric+Barker
http://dbpedia.org/resource/Stanley_Wells,http://shakespeare.acropolis.org.uk/people/Stanley+Wells
http://dbpedia.org/resource/Charles_Carson_(actor),http://shakespeare.acropolis.org.uk/people/Charles+Carson
http://dbpedia.org/resource/Andrew_Scott_(actor),http://shakespeare.acropolis.org.uk/people/Andrew+Scott
http://dbpedia.org/resource/John_Barrymore,http://shakespeare.acropolis.org.uk/people/John+Barrymore
http://dbpedia.org/resource/Benjamin_Whitrow,http://shakespeare.acropolis.org.uk/people/Benjamin+Whitrow
http://dbpedia.org/resource/Isabelle_Lucas,http://shakespeare.acropolis.org.uk/people/Isabelle+Lucas
http://dbpedia.org/resource/Denis_Lill,http://shakespeare.acropolis.org.uk/people/Denis+Lill
http://dbpedia.org/resource/John_Duttine,http://shakespeare.acropolis.org.uk/people/John+Duttine
http://dbpedia.org/resource/Elizabeth_Morgan_(actor),http://shakespeare.acropolis.org.uk/people/Elizabeth+Morgan
http://dbpedia.org/resource/Sue_Johnston,http://shakespeare.acropolis.org.uk/people/Sue+Johnston
http://dbpedia.org/resource/Linda_Marlowe,http://shakespeare.acropolis.org.uk/people/Linda+Marlowe
http://dbpedia.org/resource/Natasha_Pyne,http://shakespeare.acropolis.org.uk/people/Natasha+Pyne
http://dbpedia.org/resource/Godfrey_James,http://shakespeare.acropolis.org.uk/people/Godfrey+James
http://dbpedia.org/resource/Richard_Ridings,http://shakespeare.acropolis.org.uk/people/Richard+Ridings
http://dbpedia.org/resource/Michael_Siberry,http://shakespeare.acropolis.org.uk/people/Michael+Siberry
http://dbpedia.org/resource/Geraldine_McEwan,http://shakespeare.acropolis.org.uk/people/Geraldine+McEwan
http://dbpedia.org/resource/Roy_North,http://shakespeare.acropolis.org.uk/people/Roy+North
http://dbpedia.org/resource/Kenneth_Williams,http://shakespeare.acropolis.org.uk/people/Kenneth+Williams
http://dbpedia.org/resource/Sujata_Bhatt,http://shakespeare.acropolis.org.uk/people/Sujata+Bhatt
http://dbpedia.org/resource/Jimmy_Akingbola,http://shakespeare.acropolis.org.uk/people/Jimmy+Akingbola
http://dbpedia.org/resource/Tim_McInnerny,http://shakespeare.acropolis.org.uk/people/Tim+McInnerny
http://dbpedia.org/resource/Donald_Houston,http://shakespeare.acropolis.org.uk/people/Donald+Houston
http://dbpedia.org/resource/Wolfe_Morris,http://shakespeare.acropolis.org.uk/people/Wolfe+Morris
http://dbpedia.org/resource/Patrick_Baladi,http://shakespeare.acropolis.org.uk/people/Patrick+Baladi
http://dbpedia.org/resource/Christopher_Reich,http://shakespeare.acropolis.org.uk/people/Christopher+Reich
http://dbpedia.org/resource/David_Swift_(actor),http://shakespeare.acropolis.org.uk/people/David+Swift
http://dbpedia.org/resource/Michael_Wildman,http://shakespeare.acropolis.org.uk/people/Michael+Wildman
http://dbpedia.org/resource/Gillian_Tindall,http://shakespeare.acropolis.org.uk/people/Gillian+Tindall
http://dbpedia.org/resource/David_Threlfall,http://shakespeare.acropolis.org.uk/people/David+Threlfall
http://dbpedia.org/resource/John_Cater,http://shakespeare.acropolis.org.uk/people/John+Cater
http://dbpedia.org/resource/Dora_Bryan,http://shakespeare.acropolis.org.uk/people/Dora+Bryan
http://dbpedia.org/resource/Brian_Miller_(actor),http://shakespeare.acropolis.org.uk/people/Brian+Miller
http://dbpedia.org/resource/Philip_Madoc,http://shakespeare.acropolis.org.uk/people/Philip+Madoc
http://dbpedia.org/resource/Nan_Marriott-Watson,http://shakespeare.acropolis.org.uk/people/Nan+Marriott-Watson
http://dbpedia.org/resource/Roger_Lloyd-Pack,http://shakespeare.acropolis.org.uk/people/Roger+Lloyd-Pack
http://dbpedia.org/resource/Ronald_Hines,http://shakespeare.acropolis.org.uk/people/Ronald+Hines
http://shakespeare.acropolis.org.uk/people/Paul+Rogers,http://dbpedia.org/resource/Paul_Rogers_(actor)
http://shakespeare.acropolis.org.uk/people/Robert+Shaw,http://dbpedia.org/resource/Robert_Shaw_(actor)
http://dbpedia.org/resource/Tom_Mison,http://shakespeare.acropolis.org.uk/people/Tom+Mison
http://dbpedia.org/resource/Peter_Pratt,http://shakespeare.acropolis.org.uk/people/Peter+Pratt
http://dbpedia.org/resource/Derek_Riddell,http://shakespeare.acropolis.org.uk/people/Derek+Riddell
http://dbpedia.org/resource/Anthony_Daniels,http://shakespeare.acropolis.org.uk/people/Anthony+Daniels
http://dbpedia.org/resource/Penny_Downie,http://shakespeare.acropolis.org.uk/people/Penny+Downie
http://dbpedia.org/resource/Robin_Sachs,http://shakespeare.acropolis.org.uk/people/Robin+Sachs
http://shakespeare.acropolis.org.uk/people/Lee+Williams,http://dbpedia.org/resource/Lee_Williams_(actor)
http://dbpedia.org/resource/Eithne_Dunne,http://shakespeare.acropolis.org.uk/people/Eithne+Dunne
http://dbpedia.org/resource/Perlita_Neilson,http://shakespeare.acropolis.org.uk/people/Perlita+Neilson
http://dbpedia.org/resource/Gordon_Reid_(actor),http://shakespeare.acropolis.org.uk/people/Gordon+Reid
http://dbpedia.org/resource/Jeremy_Burnham,http://shakespeare.acropolis.org.uk/people/Jeremy+Burnham
http://dbpedia.org/resource/Stella_Gonet,http://shakespeare.acropolis.org.uk/people/Stella+Gonet
http://dbpedia.org/resource/Rowan_Atkinson,http://shakespeare.acropolis.org.uk/people/Rowan+Atkinson
http://dbpedia.org/resource/Iain_Cuthbertson,http://shakespeare.acropolis.org.uk/people/Iain+Cuthbertson
http://dbpedia.org/resource/Graeme_Hawley,http://shakespeare.acropolis.org.uk/people/Graeme+Hawley
http://dbpedia.org/resource/Gary_Bond,http://shakespeare.acropolis.org.uk/people/Gary+Bond
http://dbpedia.org/resource/Christopher_Biggins,http://shakespeare.acropolis.org.uk/people/Christopher+Biggins
http://dbpedia.org/resource/Richard_Hurndall,http://shakespeare.acropolis.org.uk/people/Richard+Hurndall
http://dbpedia.org/resource/Michael_Smiley,http://shakespeare.acropolis.org.uk/people/Michael+Smiley
http://dbpedia.org/resource/John_Warner_(actor),http://shakespeare.acropolis.org.uk/people/John+Warner
http://dbpedia.org/resource/Joe_Gladwin,http://shakespeare.acropolis.org.uk/people/Joe+Gladwin
http://dbpedia.org/resource/David_Firth,http://shakespeare.acropolis.org.uk/people/David+Firth
http://dbpedia.org/resource/Cyril_Shaps,http://shakespeare.acropolis.org.uk/people/Cyril+Shaps
http://dbpedia.org/resource/Simon_Armitage,http://shakespeare.acropolis.org.uk/people/Simon+Armitage
http://dbpedia.org/resource/Christopher_Blake,http://shakespeare.acropolis.org.uk/people/Christopher+Blake
http://dbpedia.org/resource/Don_Henderson,http://shakespeare.acropolis.org.uk/people/Don+Henderson
http://dbpedia.org/resource/Ronald_Allen,http://shakespeare.acropolis.org.uk/people/Ronald+Allen
http://dbpedia.org/resource/Nicholas_Charles_(actor),http://shakespeare.acropolis.org.uk/people/Nicholas+Charles
http://dbpedia.org/resource/Jamie_Bamber,http://shakespeare.acropolis.org.uk/people/Jamie+Bamber
http://dbpedia.org/resource/Denise_Coffey,http://shakespeare.acropolis.org.uk/people/Denise+Coffey
http://dbpedia.org/resource/Frederick_Treves_(actor),http://shakespeare.acropolis.org.uk/people/Frederick+Treves
http://shakespeare.acropolis.org.uk/people/Richard+Eyre,http://dbpedia.org/resource/Richard_Eyre
http://dbpedia.org/resource/Meryl_Streep,http://shakespeare.acropolis.org.uk/people/Meryl+Streep
http://dbpedia.org/resource/Alec_Sabin,http://shakespeare.acropolis.org.uk/people/Alec+Sabin
http://dbpedia.org/resource/Jeff_Hordley,http://shakespeare.acropolis.org.uk/people/Jeff+Hordley
http://dbpedia.org/resource/Romolo_Valli,http://shakespeare.acropolis.org.uk/people/Romolo+Valli
http://dbpedia.org/resource/John_Warnaby,http://shakespeare.acropolis.org.uk/people/John+Warnaby
http://dbpedia.org/resource/Gawn_Grainger,http://shakespeare.acropolis.org.uk/people/Gawn+Grainger
http://dbpedia.org/resource/Michael_Gambon,http://shakespeare.acropolis.org.uk/people/Michael+Gambon
http://dbpedia.org/resource/Pippa_Hinchley,http://shakespeare.acropolis.org.uk/people/Pippa+Hinchley
http://dbpedia.org/resource/Maximilian_Schell,http://shakespeare.acropolis.org.uk/people/Maximilian+Schell
http://dbpedia.org/resource/Alan_Webb_(actor),http://shakespeare.acropolis.org.uk/people/Alan+Webb
http://dbpedia.org/resource/Miles_Anderson,http://shakespeare.acropolis.org.uk/people/Miles+Anderson
http://dbpedia.org/resource/Rasmus_Hardiker,http://shakespeare.acropolis.org.uk/people/Rasmus+Hardiker
http://dbpedia.org/resource/Tyrone_Guthrie,http://shakespeare.acropolis.org.uk/people/Tyrone+Guthrie
http://dbpedia.org/resource/Shaun_Curry,http://shakespeare.acropolis.org.uk/people/Shaun+Curry
http://dbpedia.org/resource/Rod_Culbertson,http://shakespeare.acropolis.org.uk/people/Rod+Culbertson
http://dbpedia.org/resource/Alfred_Burke,http://shakespeare.acropolis.org.uk/people/Alfred+Burke
http://dbpedia.org/resource/Neil_McCarthy_(actor),http://shakespeare.acropolis.org.uk/people/Neil+McCarthy
http://dbpedia.org/resource/Sophie_Okonedo,http://shakespeare.acropolis.org.uk/people/Sophie+Okonedo
http://dbpedia.org/resource/Clive_Barker,http://shakespeare.acropolis.org.uk/people/Clive+Barker
http://dbpedia.org/resource/Sharon_Duce,http://shakespeare.acropolis.org.uk/people/Sharon+Duce
http://dbpedia.org/resource/Albert_Finney,http://shakespeare.acropolis.org.uk/people/Albert+Finney
http://dbpedia.org/resource/Nicholas_Courtney,http://shakespeare.acropolis.org.uk/people/Nicholas+Courtney
http://dbpedia.org/resource/Aubrey_Woods,http://shakespeare.acropolis.org.uk/people/Aubrey+Woods
http://dbpedia.org/resource/Bill_Nighy,http://shakespeare.acropolis.org.uk/people/Bill+Nighy
http://dbpedia.org/resource/Christopher_Ettridge,http://shakespeare.acropolis.org.uk/people/Christopher+Ettridge
http://dbpedia.org/resource/Hugh_Walters_(actor),http://shakespeare.acropolis.org.uk/people/Hugh+Walters
http://dbpedia.org/resource/Ian_Bannen,http://shakespeare.acropolis.org.uk/people/Ian+Bannen
http://dbpedia.org/resource/Carol_Grimes,http://shakespeare.acropolis.org.uk/people/Carol+Grimes
http://dbpedia.org/resource/Gerard_Horan,http://shakespeare.acropolis.org.uk/people/Gerard+Horan
http://dbpedia.org/resource/Charles_Abomeli,http://shakespeare.acropolis.org.uk/people/Charles+Abomeli
http://dbpedia.org/resource/Paola_Dionisotti,http://shakespeare.acropolis.org.uk/people/Paola+Dionisotti
http://dbpedia.org/resource/Hugh_Griffith,http://shakespeare.acropolis.org.uk/people/Hugh+Griffith
http://dbpedia.org/resource/Marion_Bailey,http://shakespeare.acropolis.org.uk/people/Marion+Bailey
http://dbpedia.org/resource/Lila_Kaye,http://shakespeare.acropolis.org.uk/people/Lila+Kaye
http://dbpedia.org/resource/Julian_Orchard,http://shakespeare.acropolis.org.uk/people/Julian+Orchard
http://dbpedia.org/resource/Alastair_Duncan,http://shakespeare.acropolis.org.uk/people/Alastair+Duncan
http://dbpedia.org/resource/Jack_Birkett,http://shakespeare.acropolis.org.uk/people/Jack+Birkett
http://dbpedia.org/resource/Bruno_Barnabe,http://shakespeare.acropolis.org.uk/people/Bruno+Barnabe
http://dbpedia.org/resource/Malcolm_Stoddard,http://shakespeare.acropolis.org.uk/people/Malcolm+Stoddard
http://dbpedia.org/resource/Bill_Fraser,http://shakespeare.acropolis.org.uk/people/Bill+Fraser
http://dbpedia.org/resource/Liz_Lochhead,http://shakespeare.acropolis.org.uk/people/Liz+Lochhead
http://dbpedia.org/resource/David_Burt,http://shakespeare.acropolis.org.uk/people/David+Burt
http://dbpedia.org/resource/Geraint_Owen,http://shakespeare.acropolis.org.uk/people/Geraint+Owen
http://dbpedia.org/resource/Valerie_Gearon,http://shakespeare.acropolis.org.uk/people/Valerie+Gearon
http://dbpedia.org/resource/Jeff_Rawle,http://shakespeare.acropolis.org.uk/people/Jeff+Rawle
http://dbpedia.org/resource/John_Dougall_(actor),http://shakespeare.acropolis.org.uk/people/John+Dougall
http://dbpedia.org/resource/Hermione_Baddeley,http://shakespeare.acropolis.org.uk/people/Hermione+Baddeley
http://dbpedia.org/resource/Jeremy_Bulloch,http://shakespeare.acropolis.org.uk/people/Jeremy+Bulloch
http://dbpedia.org/resource/Rosalind_Knight,http://shakespeare.acropolis.org.uk/people/Rosalind+Knight
http://dbpedia.org/resource/Emma_Kirkby,http://shakespeare.acropolis.org.uk/people/Emma+Kirkby
http://dbpedia.org/resource/Jimmy_Yuill,http://shakespeare.acropolis.org.uk/people/Jimmy+Yuill
http://dbpedia.org/resource/Philip_Whitchurch,http://shakespeare.acropolis.org.uk/people/Philip+Whitchurch
http://dbpedia.org/resource/Bernard_Bresslaw,http://shakespeare.acropolis.org.uk/people/Bernard+Bresslaw
http://dbpedia.org/resource/Gary_Waldhorn,http://shakespeare.acropolis.org.uk/people/Gary+Waldhorn
http://dbpedia.org/resource/Bernard_Cribbins,http://shakespeare.acropolis.org.uk/people/Bernard+Cribbins
http://dbpedia.org/resource/Sam_Wanamaker,http://shakespeare.acropolis.org.uk/people/Sam+Wanamaker
http://dbpedia.org/resource/Ray_Llewellyn,http://shakespeare.acropolis.org.uk/people/Ray+Llewellyn
http://dbpedia.org/resource/Catherine_Feller,http://shakespeare.acropolis.org.uk/people/Catherine+Feller
http://dbpedia.org/resource/Kenny_Ireland,http://shakespeare.acropolis.org.uk/people/Kenny+Ireland
http://dbpedia.org/resource/Huw_Ceredig,http://shakespeare.acropolis.org.uk/people/Huw+Ceredig
http://dbpedia.org/resource/James_Fleet,http://shakespeare.acropolis.org.uk/people/James+Fleet
http://dbpedia.org/resource/Olivia_Colman,http://shakespeare.acropolis.org.uk/people/Olivia+Colman
http://dbpedia.org/resource/Frances_Barber,http://shakespeare.acropolis.org.uk/people/Frances+Barber
http://dbpedia.org/resource/Barbara_Leigh-Hunt,http://shakespeare.acropolis.org.uk/people/Barbara+Leigh-Hunt
http://dbpedia.org/resource/Tamsin_Greig,http://shakespeare.acropolis.org.uk/people/Tamsin+Greig
http://dbpedia.org/resource/Kevin_Eldon,http://shakespeare.acropolis.org.uk/people/Kevin+Eldon
http://dbpedia.org/resource/Natasha_Little,http://shakespeare.acropolis.org.uk/people/Natasha+Little
http://dbpedia.org/resource/Brigid_Brophy,http://shakespeare.acropolis.org.uk/people/Brigid+Brophy
http://dbpedia.org/resource/Vincent_Regan,http://shakespeare.acropolis.org.uk/people/Vincent+Regan
http://dbpedia.org/resource/Glyn_Worsnip,http://shakespeare.acropolis.org.uk/people/Glyn+Worsnip
http://dbpedia.org/resource/Tony_Caunter,http://shakespeare.acropolis.org.uk/people/Tony+Caunter
http://dbpedia.org/resource/Joe_Marcell,http://shakespeare.acropolis.org.uk/people/Joe+Marcell
http://dbpedia.org/resource/Anna_Massey,http://shakespeare.acropolis.org.uk/people/Anna+Massey
http://dbpedia.org/resource/Jeffery_Kissoon,http://shakespeare.acropolis.org.uk/people/Jeffery+Kissoon
http://dbpedia.org/resource/Jack_Shepherd_(actor),http://shakespeare.acropolis.org.uk/people/Jack+Shepherd
http://dbpedia.org/resource/Geoffrey_Streatfeild,http://shakespeare.acropolis.org.uk/people/Geoffrey+Streatfeild
http://dbpedia.org/resource/Ellie_Beavan,http://shakespeare.acropolis.org.uk/people/Ellie+Beavan
http://dbpedia.org/resource/Milton_Rosmer,http://shakespeare.acropolis.org.uk/people/Milton+Rosmer
http://dbpedia.org/resource/Lyndam_Gregory,http://shakespeare.acropolis.org.uk/people/Lyndam+Gregory
http://dbpedia.org/resource/David_Rintoul,http://shakespeare.acropolis.org.uk/people/David+Rintoul
http://dbpedia.org/resource/Shaun_Scott,http://shakespeare.acropolis.org.uk/people/Shaun+Scott
http://dbpedia.org/resource/Percy_Edwards,http://shakespeare.acropolis.org.uk/people/Percy+Edwards
http://dbpedia.org/resource/Richard_Bremmer,http://shakespeare.acropolis.org.uk/people/Richard+Bremmer
http://dbpedia.org/resource/Wendy_Cope,http://shakespeare.acropolis.org.uk/people/Wendy+Cope
http://dbpedia.org/resource/Patsy_Smart,http://shakespeare.acropolis.org.uk/people/Patsy+Smart
http://dbpedia.org/resource/Austin_Trevor,http://shakespeare.acropolis.org.uk/people/Austin+Trevor
http://dbpedia.org/resource/Thora_Hird,http://shakespeare.acropolis.org.uk/people/Thora+Hird
http://dbpedia.org/resource/Leon_Lissek,http://shakespeare.acropolis.org.uk/people/Leon+Lissek
