name,uri
Harry Myers,http://shakespeare.acropolis.org.uk/people/Harry+Myers
Harry Rabinowitz,http://shakespeare.acropolis.org.uk/people/Harry+Rabinowitz
Harry Towb,http://shakespeare.acropolis.org.uk/people/Harry+Towb
Harry Waters,http://shakespeare.acropolis.org.uk/people/Harry+Waters
Harry Webster,http://shakespeare.acropolis.org.uk/people/Harry+Webster
Harvey Brough,http://shakespeare.acropolis.org.uk/people/Harvey+Brough
Harvey Brown,http://shakespeare.acropolis.org.uk/people/Harvey+Brown
Haydn Biddle,http://shakespeare.acropolis.org.uk/people/Haydn+Biddle
Haydn Wood,http://shakespeare.acropolis.org.uk/people/Haydn+Wood
Hazel Merry,http://shakespeare.acropolis.org.uk/people/Hazel+Merry
Hazel Wright,http://shakespeare.acropolis.org.uk/people/Hazel+Wright
Heather Canning,http://shakespeare.acropolis.org.uk/people/Heather+Canning
Heather Chasen,http://shakespeare.acropolis.org.uk/people/Heather+Chasen
Hector Ross,http://shakespeare.acropolis.org.uk/people/Hector+Ross
Helen Ayres,http://shakespeare.acropolis.org.uk/people/Helen+Ayres
Helen Chadwick,http://shakespeare.acropolis.org.uk/people/Helen+Chadwick
Helen Grey,http://shakespeare.acropolis.org.uk/people/Helen+Grey
Helen Longworth,http://shakespeare.acropolis.org.uk/people/Helen+Longworth
Helen Mirren,http://dbpedia.org/resource/Helen_Mirren
Helen Misener,http://shakespeare.acropolis.org.uk/people/Helen+Misener
Helen Simpson,http://shakespeare.acropolis.org.uk/people/Helen+Simpson
Helen Worth,http://shakespeare.acropolis.org.uk/people/Helen+Worth
Helena Bonham Carter,http://shakespeare.acropolis.org.uk/people/Helena+Bonham-Carter
Helena Breck,http://shakespeare.acropolis.org.uk/people/Helena+Breck
Heloise Lombardi,http://shakespeare.acropolis.org.uk/people/Heloise+Lombardi
Henley Thomas,http://shakespeare.acropolis.org.uk/people/Henley+Thomas
Hennie Scott,http://shakespeare.acropolis.org.uk/people/Hennie+Scott
Henrietta Clemett,http://shakespeare.acropolis.org.uk/people/Henrietta+Clemett
Henry Davies,http://shakespeare.acropolis.org.uk/people/Henry+Davies
Henry Goodman,http://shakespeare.acropolis.org.uk/people/Henry+Goodman
Henry Hallatt,http://shakespeare.acropolis.org.uk/people/Henry+Hallatt
Henry Knowles,http://shakespeare.acropolis.org.uk/people/Henry+Knowles
Henry Morrell,http://shakespeare.acropolis.org.uk/people/Henry+Morrell
Henry Oscar,http://dbpedia.org/resource/Henry_Oscar
Henry Stamper,http://shakespeare.acropolis.org.uk/people/Henry+Stamper
Herbert Wise,http://shakespeare.acropolis.org.uk/people/Herbert+Wise
Hermione Baddeley,http://shakespeare.acropolis.org.uk/people/Hermione+Baddeley
Heron Carvic,http://shakespeare.acropolis.org.uk/people/Heron+Carvic
Hetta Charnley,http://shakespeare.acropolis.org.uk/people/Hetta+Charnley
High Dickson,http://shakespeare.acropolis.org.uk/people/High+Dickson
Hikdegard Bechtler,http://shakespeare.acropolis.org.uk/people/Hikdegard+Bechtler
Hilary Corbett,http://shakespeare.acropolis.org.uk/people/Hilary+Corbett
Hilary Mason,http://dbpedia.org/resource/Hilary_Mason
Hilary Tindall,http://dbpedia.org/resource/Hilary_Tindall
Hilary Tones,http://shakespeare.acropolis.org.uk/people/Hilary+Tones
Hilda Kriseman,http://shakespeare.acropolis.org.uk/people/Hilda+Kriseman
Hilda Schroder,http://shakespeare.acropolis.org.uk/people/Hilda+Schroder
Hildegard Bechtler,http://shakespeare.acropolis.org.uk/people/Hildegard+Bechtler
Hildegard Neil,http://shakespeare.acropolis.org.uk/people/Hildegard+Neil
Holland Bennett,http://shakespeare.acropolis.org.uk/people/Holland+Bennett
Holly Grainger,http://shakespeare.acropolis.org.uk/people/Holly+Grainger
Holly Mai Leighton,http://shakespeare.acropolis.org.uk/people/Holly+Mai+Leighton
Howard Dell,http://shakespeare.acropolis.org.uk/people/Howard+Dell
Howard Goodall,http://shakespeare.acropolis.org.uk/people/Howard+Goodall
Howard Goorney,http://shakespeare.acropolis.org.uk/people/Howard+Goorney
Howard Keel,http://shakespeare.acropolis.org.uk/people/Howard+Keel
Howard King,http://shakespeare.acropolis.org.uk/people/Howard+King
Howard Lee,http://shakespeare.acropolis.org.uk/people/Howard+Lee
Howard Rose,http://shakespeare.acropolis.org.uk/people/Howard+Rose
Hubert Gregg,http://dbpedia.org/resource/Hubert_Gregg
Hugh Burden,http://shakespeare.acropolis.org.uk/people/Hugh+Burden
Hugh David,http://shakespeare.acropolis.org.uk/people/Hugh+David
Hugh Dickinson,http://shakespeare.acropolis.org.uk/people/Hugh+Dickinson
Hugh Dickson,http://shakespeare.acropolis.org.uk/people/Hugh+Dickson
Hugh Griffith,http://shakespeare.acropolis.org.uk/people/Hugh+Griffith
Hugh Hickson,http://shakespeare.acropolis.org.uk/people/Hugh+Hickson
Hugh Janes,http://shakespeare.acropolis.org.uk/people/Hugh+Janes
Hugh Manning,http://shakespeare.acropolis.org.uk/people/Hugh+Manning
Hugh Paddick,http://dbpedia.org/resource/Hugh_Paddick
Hugh Pryse,http://dbpedia.org/resource/Sir_Hugh_Evans
Hugh Quarshie,http://dbpedia.org/resource/Hugh_Quarshie
Hugh Ross,http://shakespeare.acropolis.org.uk/people/Hugh+Ross
Hugh Sullivan,http://shakespeare.acropolis.org.uk/people/Hugh+Sullivan
Hugh Thomas ,http://dbpedia.org/resource/Hugh_Thomas_(actor)
Hugh Walters ,http://dbpedia.org/resource/Hugh_Walters_(actor)
Humphrey Jaegar,http://shakespeare.acropolis.org.uk/people/Humphrey+Jaegar
Humphrey Morton,http://shakespeare.acropolis.org.uk/people/Humphrey+Morton
Humphrey Searle,http://shakespeare.acropolis.org.uk/people/Humphrey+Searle
Hus Levant,http://shakespeare.acropolis.org.uk/people/Hus+Levant
Huw Ceredig,http://shakespeare.acropolis.org.uk/people/Huw+Ceredig
Huw Garmon,http://shakespeare.acropolis.org.uk/people/Huw+Garmon
Huw Tudor,http://shakespeare.acropolis.org.uk/people/Huw+Tudor
Huw Wheldon,http://shakespeare.acropolis.org.uk/people/Huw+Wheldon
Hywel Bennett,http://shakespeare.acropolis.org.uk/people/Hywel+Bennett
Iain Armstrong,http://shakespeare.acropolis.org.uk/people/Iain+Armstrong
Iain Blair,http://dbpedia.org/resource/Iain_Blair
Iain Cuthbertson,http://shakespeare.acropolis.org.uk/people/Iain+Cuthbertson
Iain Glen,http://shakespeare.acropolis.org.uk/people/Iain+Glen
Iain Mitchell,http://shakespeare.acropolis.org.uk/people/Iain+Mitchell
Iain Rattray,http://shakespeare.acropolis.org.uk/people/Iain+Rattray
Iain Stuart Robinson,http://shakespeare.acropolis.org.uk/people/Iain+Stuart+Robinson
Ian Adley,http://shakespeare.acropolis.org.uk/people/Ian+Adley
Ian Atkins,http://shakespeare.acropolis.org.uk/people/Ian+Atkins
Ian Bannen,http://shakespeare.acropolis.org.uk/people/Ian+Bannen
Ian Barritt,http://shakespeare.acropolis.org.uk/people/Ian+Barritt
Ian Brimble,http://shakespeare.acropolis.org.uk/people/Ian+Brimble
Ian Charleson,http://dbpedia.org/resource/Ian_Charleson
Ian Clegg,http://shakespeare.acropolis.org.uk/people/Ian+Clegg
Ian Cotterell,http://shakespeare.acropolis.org.uk/people/Ian+Cotterell
Ian Hogg,http://dbpedia.org/resource/Ian_Hogg_(actor)
Ian Hogg ,http://dbpedia.org/resource/Ian_Hogg_(actor)
Ian Holm,http://dbpedia.org/resource/Ian_Holm
Ian Hughes,http://shakespeare.acropolis.org.uk/people/Ian+Hughes
Ian Jeffes,http://shakespeare.acropolis.org.uk/people/Ian+Jeffes
Ian Kaye,http://shakespeare.acropolis.org.uk/people/Ian+Kaye
Ian Kelly,http://shakespeare.acropolis.org.uk/people/Ian+Kelly
Ian Mackintosh,http://shakespeare.acropolis.org.uk/people/Ian+Mackintosh
Ian Masters ,http://dbpedia.org/resource/Ian_Masters_(broadcaster)
Ian McKellen,http://dbpedia.org/resource/Ian_McKellen
Ian Pepperell,http://shakespeare.acropolis.org.uk/people/Ian+Pepperell
Ian Price,http://shakespeare.acropolis.org.uk/people/Ian+Price
Ian Puleston-Davies,http://dbpedia.org/resource/Ian_Puleston-Davies
Ian Richardson,http://shakespeare.acropolis.org.uk/people/Ian+Richardson
Ian Saynor,http://dbpedia.org/resource/Ian_Saynor
Ian Stone,http://shakespeare.acropolis.org.uk/people/Ian+Stone
Ian Targett,http://shakespeare.acropolis.org.uk/people/Ian+Targett
Ian Thompson,http://shakespeare.acropolis.org.uk/people/Ian+Thompson
Ian Williams,http://shakespeare.acropolis.org.uk/people/Ian+Williams
Ian Woolridge,http://shakespeare.acropolis.org.uk/people/Ian+Woolridge
Iestyn Garlick,http://shakespeare.acropolis.org.uk/people/Iestyn+Garlick
Ifan Meredith,http://shakespeare.acropolis.org.uk/people/Ifan+Meredith
Igor Makarov,http://shakespeare.acropolis.org.uk/people/Igor+Makarov
Ijaz Hussain Batalvi,http://shakespeare.acropolis.org.uk/people/Ijaz+Hussain+Batalvi
Ilona Sekacz,http://shakespeare.acropolis.org.uk/people/Ilona+Sekacz
Imelda Staunton,http://dbpedia.org/resource/Imelda_Staunton
Imogen Stubbs,http://dbpedia.org/resource/Imogen_Stubbs
Indira Varma,http://shakespeare.acropolis.org.uk/people/Indira+Varma
Ingrid Pitt,http://dbpedia.org/resource/Ingrid_Pitt
Inigo Jackson,http://shakespeare.acropolis.org.uk/people/Inigo+Jackson
Innokenti Smoktunovsky,http://shakespeare.acropolis.org.uk/people/Innokenti+Smoktunovsky
Ioan Meredith,http://shakespeare.acropolis.org.uk/people/Ioan+Meredith
Ion Swinley,http://shakespeare.acropolis.org.uk/people/Ion+Swinley
Irene Worth,http://dbpedia.org/resource/Irene_Worth
Irving Davies,http://shakespeare.acropolis.org.uk/people/Irving+Davies
Isabel Dean,http://dbpedia.org/resource/Isabel_Dean
Isabelle Lucas,http://shakespeare.acropolis.org.uk/people/Isabelle+Lucas
Ishia Bennison,http://shakespeare.acropolis.org.uk/people/Ishia+Bennison
Islwyn Morris,http://shakespeare.acropolis.org.uk/people/Islwyn+Morris
Ivor Roberts ,http://dbpedia.org/resource/Ivor_Roberts_(actor)
Iwan Thomas,http://shakespeare.acropolis.org.uk/people/Iwan+Thomas
J. Leslie Frith,http://shakespeare.acropolis.org.uk/people/J.+Leslie+Frith
Jérome Grillon,http://shakespeare.acropolis.org.uk/people/Jerome+Grillon
Jack Birkett,http://shakespeare.acropolis.org.uk/people/Jack+Birkett
Jack Carr,http://shakespeare.acropolis.org.uk/people/Jack+Carr
Jack Coleman,http://shakespeare.acropolis.org.uk/people/Jack+Coleman
Jack Elliott,http://shakespeare.acropolis.org.uk/people/Jack+Elliott
Jack Galloway,http://dbpedia.org/resource/Jack_Galloway
Jack Gold,http://dbpedia.org/resource/Jack_Gold
Jack James,http://shakespeare.acropolis.org.uk/people/Jack+James
Jack MacGowan,http://shakespeare.acropolis.org.uk/people/Jack+MacGowan
Jack May,http://dbpedia.org/resource/Jack_May
Jack McKenzie ,http://dbpedia.org/resource/Jack_McKenzie_(actor)
Jack Murray,http://dbpedia.org/resource/Jack_Murray_(film_editor)
Jack Shepherd,http://shakespeare.acropolis.org.uk/people/Jack+Shepherd
Jack Vyvyan,http://shakespeare.acropolis.org.uk/people/Jack+Vyvyan
Jacky Levy,http://shakespeare.acropolis.org.uk/people/Jacky+Levy
Jacqueline Hill,http://shakespeare.acropolis.org.uk/people/Jacqueline+Hill
Jacqueline Pearce,http://dbpedia.org/resource/Jacqueline_Pearce
Jacqui Doughty,http://shakespeare.acropolis.org.uk/people/Jacqui+Doughty
Jaime Murray,http://dbpedia.org/resource/Jaime_Murray
James Berwick,http://shakespeare.acropolis.org.uk/people/James+Berwick
James Bolam,http://dbpedia.org/resource/James_Bolam
James Bryce,http://shakespeare.acropolis.org.uk/people/James+Bryce
James Cairncross,http://shakespeare.acropolis.org.uk/people/James+Cairncross
James Cellan Jones,http://shakespeare.acropolis.org.uk/people/James+Cellan+Jones
James Cossins,http://shakespeare.acropolis.org.uk/people/James+Cossins
James Crout,http://shakespeare.acropolis.org.uk/people/James+Crout
James Dale,http://shakespeare.acropolis.org.uk/people/James+Dale
James E. Kerr,http://shakespeare.acropolis.org.uk/people/James+E.+Kerr
James Earl Jones,http://shakespeare.acropolis.org.uk/people/James+Earl+Jones
James Falkland,http://shakespeare.acropolis.org.uk/people/James+Falkland
James Fiddy,http://shakespeare.acropolis.org.uk/people/James+Fiddy
James Fleet,http://shakespeare.acropolis.org.uk/people/James+Fleet
James Frain,http://dbpedia.org/resource/James_Frain
James Gilbert,http://shakespeare.acropolis.org.uk/people/James+Gilbert
James Goode,http://shakespeare.acropolis.org.uk/people/James+Goode
James Grout,http://shakespeare.acropolis.org.uk/people/James+Grout
James Hazeldine,http://dbpedia.org/resource/James_Hazeldine
James Hunter,http://shakespeare.acropolis.org.uk/people/James+Hunter
James Kerry,http://shakespeare.acropolis.org.uk/people/James+Kerry
James Laurenson,http://dbpedia.org/resource/James_Laurenson
James MacPherson ,http://dbpedia.org/resource/James_MacPherson_(actor)
James Maxwell,http://dbpedia.org/resource/James_Maxwell_(actor)
James Maxwell ,http://dbpedia.org/resource/James_Maxwell_(actor)
James McAvoy,http://dbpedia.org/resource/James_McAvoy
James McManus,http://shakespeare.acropolis.org.uk/people/James+McManus
James Mossman,http://shakespeare.acropolis.org.uk/people/James+Mossman
James Nickerson,http://shakespeare.acropolis.org.uk/people/James+Nickerson
James Purefoy,http://shakespeare.acropolis.org.uk/people/James+Purefoy
James Quinn,http://shakespeare.acropolis.org.uk/people/James+Quinn
James Raglan,http://shakespeare.acropolis.org.uk/people/James+Raglan
James Simmons,http://shakespeare.acropolis.org.uk/people/James+Simmons
James Thomason,http://shakespeare.acropolis.org.uk/people/James+Thomason
James Tomlinson,http://shakespeare.acropolis.org.uk/people/James+Tomlinson
James Tyler,http://shakespeare.acropolis.org.uk/people/James+Tyler
James Vallon,http://shakespeare.acropolis.org.uk/people/James+Vallon
James Walker,http://shakespeare.acropolis.org.uk/people/James+Walker
James Wilby,http://shakespeare.acropolis.org.uk/people/James+Wilby
James Woolley,http://shakespeare.acropolis.org.uk/people/James+Woolley
Jamie Bamber,http://shakespeare.acropolis.org.uk/people/Jamie+Bamber
Jamie Glover,http://shakespeare.acropolis.org.uk/people/Jamie+Glover
Jan Francis,http://dbpedia.org/resource/Jan_Francis
Jan Spoczynski,http://shakespeare.acropolis.org.uk/people/Jan+Spoczynski
Jane Cox,http://shakespeare.acropolis.org.uk/people/Jane+Cox
Jane Dauncey,http://shakespeare.acropolis.org.uk/people/Jane+Dauncey
Jane Evers,http://shakespeare.acropolis.org.uk/people/Jane+Evers
Jane Horrocks,http://dbpedia.org/resource/Jane_Horrocks
Jane Howell,http://shakespeare.acropolis.org.uk/people/Jane+Howell
Jane Knowles,http://shakespeare.acropolis.org.uk/people/Jane+Knowles
Jane Lapotaire,http://dbpedia.org/resource/Jane_Lapotaire
Jane Morgan,http://shakespeare.acropolis.org.uk/people/Jane+Morgan
Jane Shepherd,http://shakespeare.acropolis.org.uk/people/Jane+Shepherd
Jane Shore,http://shakespeare.acropolis.org.uk/people/Jane+Shore
Jane Weiner,http://shakespeare.acropolis.org.uk/people/Jane+Weiner
Jane Wenham,http://dbpedia.org/resource/Jane_Wenham_(actress)
Jane Wenham ,http://dbpedia.org/resource/Jane_Wenham_(actress)
Jane Whittenshaw,http://shakespeare.acropolis.org.uk/people/Jane+Whittenshaw
Janet Fraser Cook,http://shakespeare.acropolis.org.uk/people/Janet+Fraser+Cook
Janet Fraser Crook,http://shakespeare.acropolis.org.uk/people/Janet+Fraser+Crook
Janet Hall,http://shakespeare.acropolis.org.uk/people/Janet+Hall
Janet Key,http://dbpedia.org/resource/Janet_Key
Janet Lee,http://shakespeare.acropolis.org.uk/people/Janet+Lee
Janet Maw,http://shakespeare.acropolis.org.uk/people/Janet+Maw
Janet Musgrove,http://shakespeare.acropolis.org.uk/people/Janet+Musgrove
Janet Suzman,http://dbpedia.org/resource/Janet_Suzman
Janette Legge,http://shakespeare.acropolis.org.uk/people/Janette+Legge
Janice Acquah,http://shakespeare.acropolis.org.uk/people/Janice+Acquah
Janice Flint,http://shakespeare.acropolis.org.uk/people/Janice+Flint
Janina Faye,http://dbpedia.org/resource/Janina_Faye
Jasmine Callan,http://shakespeare.acropolis.org.uk/people/Jasmine+Callan
Jasmine Hyde,http://shakespeare.acropolis.org.uk/people/Jasmine+Hyde
Jason Kemp,http://shakespeare.acropolis.org.uk/people/Jason+Kemp
Jason Styles,http://shakespeare.acropolis.org.uk/people/Jason+Styles
Jason Tiernan,http://shakespeare.acropolis.org.uk/people/Jason+Tiernan
Jason Yates,http://shakespeare.acropolis.org.uk/people/Jason+Yates
Jay Ruparelia,http://shakespeare.acropolis.org.uk/people/Jay+Ruparelia
Jean Anderson,http://dbpedia.org/resource/Jean_Anderson
Jean Channon,http://shakespeare.acropolis.org.uk/people/Jean+Channon
Jean Grayston,http://shakespeare.acropolis.org.uk/people/Jean+Grayston
Jean Negroni,http://shakespeare.acropolis.org.uk/people/Jean+Negroni
Jean Pierre Blanchard,http://shakespeare.acropolis.org.uk/people/Jean+Pierre+Blanchard
Jean Steward,http://shakespeare.acropolis.org.uk/people/Jean+Steward
Jeanne Bradnock,http://shakespeare.acropolis.org.uk/people/Jeanne+Bradnock
Jeanne Hepple,http://shakespeare.acropolis.org.uk/people/Jeanne+Hepple
Jeff Hall,http://shakespeare.acropolis.org.uk/people/Jeff+Hall
Jeff Hordley,http://shakespeare.acropolis.org.uk/people/Jeff+Hordley
Jeff Rawle,http://shakespeare.acropolis.org.uk/people/Jeff+Rawle
Jefferson Clifford,http://shakespeare.acropolis.org.uk/people/Jefferson+Clifford
Jeffery Dench,http://shakespeare.acropolis.org.uk/people/Jeffery+Dench
Jeffery Kissoon,http://shakespeare.acropolis.org.uk/people/Jeffery+Kissoon
Jeffrey Chiswick,http://shakespeare.acropolis.org.uk/people/Jeffrey+Chiswick
Jeffrey Daunton,http://shakespeare.acropolis.org.uk/people/Jeffrey+Daunton
Jeffrey Dench,http://shakespeare.acropolis.org.uk/people/Jeffrey+Dench
Jeffrey Holland,http://shakespeare.acropolis.org.uk/people/Jeffrey+Holland
Jeffrey Segal,http://shakespeare.acropolis.org.uk/people/Jeffrey+Segal
Jeffrey Wickham,http://shakespeare.acropolis.org.uk/people/Jeffrey+Wickham
Jeffry Wickham,http://shakespeare.acropolis.org.uk/people/Jeffry+Wickham
Jennifer Daniel,http://dbpedia.org/resource/Jennifer_Daniel
Jennifer Walcott-Merry,http://shakespeare.acropolis.org.uk/people/Jennifer+Walcott-Merry
Jennifer Woodford,http://shakespeare.acropolis.org.uk/people/Jennifer+Woodford
Jenny Agutter,http://shakespeare.acropolis.org.uk/people/Jenny+Agutter
Jenny Bardwell,http://shakespeare.acropolis.org.uk/people/Jenny+Bardwell
Jenny Joseph,http://shakespeare.acropolis.org.uk/people/Jenny+Joseph
Jenny Laird,http://shakespeare.acropolis.org.uk/people/Jenny+Laird
Jenny Lee-Wright,http://shakespeare.acropolis.org.uk/people/Jenny+Lee
Jenny Shircore,http://shakespeare.acropolis.org.uk/people/Jenny+Shircore
Jenny Tiramani,http://shakespeare.acropolis.org.uk/people/Jenny+Tiramani
Jenny Weston,http://shakespeare.acropolis.org.uk/people/Jenny+Weston
Jeremy Anthony,http://shakespeare.acropolis.org.uk/people/Jeremy+Anthony
Jeremy Bisley,http://shakespeare.acropolis.org.uk/people/Jeremy+Bisley
